Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Newington,-33.83889,151.05551,Casa Milano,-33.833782,151.056542,Café
Newington,-33.83889,151.05551,Moo Mooz Cafe,-33.833677,151.056723,Café
Newington,-33.83889,151.05551,Fusion On Europe,-33.833953961363086,151.0569182033467,Café
Newington,-33.83889,151.05551,Annabelle's Cafe,-33.840410408638846,151.04882131281727,Café
Newington,-33.83889,151.05551,Yum Yum Kebabs,-33.834033256447874,151.0562642955091,Kebab Restaurant
Newington,-33.83889,151.05551,Kosuke ramen,-33.834219,151.056623,Ramen Restaurant
Newington,-33.83889,151.05551,Newington Meat & Deli,-33.834496,151.05705,Butcher
Newington,-33.83889,151.05551,Santoor Indian,-33.834291445794996,151.05684428319208,Indian Restaurant
Newington,-33.83889,151.05551,Guiso Japanese Charcoal BBQ Restaurant,-33.833515,151.05707,Japanese Restaurant
Newington,-33.83889,151.05551,Homaru,-33.83375,151.05724,Japanese Restaurant
Newington,-33.83889,151.05551,Jags Ristorante,-33.83408197206163,151.05673624610634,Italian Restaurant
Newington,-33.83889,151.05551,Coffee Cartel,-33.833838,151.056156,Coffee Shop
Newington,-33.83889,151.05551,Subway,-33.8342676463782,151.0482136675605,Sandwich Place
Newington,-33.83889,151.05551,Grainge Black Angus Steakhouse,-33.84389301679651,151.06174583432121,Steakhouse
Newington,-33.83889,151.05551,The Blue House,-33.833612490440586,151.05650782585144,BBQ Joint
Newington,-33.83889,151.05551,BBQ Newington,-33.83440856258609,151.05671350146633,Korean BBQ Restaurant
Newington,-33.83889,151.05551,Newington Bakery,-33.833967569288795,151.05615057268835,Bakery
Newington,-33.83889,151.05551,Dairy Farmers Milking Barn,-33.84309614424637,151.06389528724134,Ice Cream Shop
Newington,-33.83889,151.05551,The Newington Cafe,-33.83525962568501,151.05187465515064,Café
Newington,-33.83889,151.05551,Cafe Red Stone,-33.83389889799066,151.0568980357817,Café
Newington,-33.83889,151.05551,Vittoria Coffee,-33.83486461632104,151.05048894882202,Café
Newington,-33.83889,151.05551,Kagen Sake House,-33.834137,151.056486,Japanese Restaurant
Newington,-33.83889,151.05551,Fishbowl,-33.83429693598049,151.05631032623944,Seafood Restaurant
Newington,-33.83889,151.05551,Yogo Spoon,-33.8343505859375,151.05636596679688,Frozen Yogurt Shop
Lidcombe,-33.864909999999995,151.04789,Sizzling Fillo,-33.86402968225691,151.045132799733,Filipino Restaurant
Lidcombe,-33.864909999999995,151.04789,가보정 Kabojung Korean Bbq,-33.866505,151.04713,Korean BBQ Restaurant
Lidcombe,-33.864909999999995,151.04789,I Love Manoush,-33.86401462152113,151.04510279839167,Pizza Place
Lidcombe,-33.864909999999995,151.04789,Kim Chef,-33.861293,151.044855,Korean Restaurant
Lidcombe,-33.864909999999995,151.04789,Ddo O Se Yo,-33.86117,151.04529,Korean Restaurant
Lidcombe,-33.864909999999995,151.04789,PR Korean Restaurant,-33.86451,151.04319,Korean Restaurant
Lidcombe,-33.864909999999995,151.04789,Suliya Gogiya,-33.864365,151.04498,Korean BBQ Restaurant
Lidcombe,-33.864909999999995,151.04789,McDonald's,-33.86473412167375,151.042004760638,Fast Food Restaurant
Lidcombe,-33.864909999999995,151.04789,Fry Zone By Chicken Zone,-33.86398,151.04419,Fried Chicken Joint
Lidcombe,-33.864909999999995,151.04789,Hi Pocha,-33.86066,151.044955,Korean Restaurant
Lidcombe,-33.864909999999995,151.04789,Dae Bak,-33.86041,151.045049,Korean Restaurant
Lidcombe,-33.864909999999995,151.04789,Palbok House,-33.864589,151.043517,Korean Restaurant
Lidcombe,-33.864909999999995,151.04789,Irea 이레,-33.864939,151.043486,Korean Restaurant
Lidcombe,-33.864909999999995,151.04789,Oppa Day,-33.861366,151.044875,Korean Restaurant
Lidcombe,-33.864909999999995,151.04789,Joh Eun Nal,-33.864082,151.043556,Korean Restaurant
Lidcombe,-33.864909999999995,151.04789,Hipocha,-33.86065,151.04474,Restaurant
Lidcombe,-33.864909999999995,151.04789,PhoBale Vietnamese Noodle Bar,-33.8642022692292,151.04367891989864,Vietnamese Restaurant
Lidcombe,-33.864909999999995,151.04789,Korean Restaurant BBQ & Grill,-33.8639,151.044818,Korean BBQ Restaurant
Lidcombe,-33.864909999999995,151.04789,Tanomi,-33.862396,151.04503,Japanese Restaurant
Lidcombe,-33.864909999999995,151.04789,Hanabi,-33.865212,151.043527,Korean Restaurant
Lidcombe,-33.864909999999995,151.04789,Lidcombe Korean Charcoal BBQ,-33.86173980060558,151.0413445740787,Korean BBQ Restaurant
Lidcombe,-33.864909999999995,151.04789,하이포차,-33.86065,151.04474,Restaurant
Lidcombe,-33.864909999999995,151.04789,Kebab Nation,-33.86107,151.04531,Kebab Restaurant
Lidcombe,-33.864909999999995,151.04789,Lidcombe Bakery,-33.863917,151.045143,Bakery
Lidcombe,-33.864909999999995,151.04789,Yummy Hotpot Korean,-33.864293,151.043435,Korean Restaurant
Lidcombe,-33.864909999999995,151.04789,LIAN Korean & Chinese Restaurant 利安,-33.8602577223376,151.04516534147413,Korean Restaurant
Lidcombe,-33.864909999999995,151.04789,토방 (TOBANG),-33.861347,151.044826,Korean Restaurant
Lidcombe,-33.864909999999995,151.04789,Kojoomuk,-33.864532653131654,151.0450402553344,Korean Restaurant
Lidcombe,-33.864909999999995,151.04789,Kang-Chon Bbq,-33.86146,151.04477,Korean BBQ Restaurant
Lidcombe,-33.864909999999995,151.04789,Dong Bo Sung,-33.860337,151.045164,Noodle House
Lidcombe,-33.864909999999995,151.04789,Cael Bakery Cafe,-33.863930010394064,151.04391448462408,Café
Lidcombe,-33.864909999999995,151.04789,Caffe Cherry Beans,-33.864093468380716,151.04378371380957,Frozen Yogurt Shop
Lidcombe,-33.864909999999995,151.04789,OGONG Korean BBQ Restaurant,-33.866168,151.043212,Korean BBQ Restaurant
Lidcombe,-33.864909999999995,151.04789,Cafe Fiore,-33.861082,151.045053,Coffee Shop
Lidcombe,-33.864909999999995,151.04789,Cafe Rodem,-33.862154,151.044623,Café
Lidcombe,-33.864909999999995,151.04789,Fully Tabouli,-33.8633115108516,151.05311989024165,Food Truck
Lidcombe,-33.864909999999995,151.04789,ChickenV,-33.864511467490814,151.04340188205242,Fried Chicken Joint
Lidcombe,-33.864909999999995,151.04789,Muri Korean BBQ,-33.86472,151.04329,Korean BBQ Restaurant
Lidcombe,-33.864909999999995,151.04789,Lou's Takeaway,-33.86104613987509,151.04506868399366,Fast Food Restaurant
Lidcombe,-33.864909999999995,151.04789,UKIZO,-33.86463,151.04332,Japanese Restaurant
Lidcombe,-33.864909999999995,151.04789,Han Chon Restaurant,-33.864152,151.043556,Restaurant
Lidcombe,-33.864909999999995,151.04789,BBQ Chicken,-33.86409,151.04352,BBQ Joint
Lidcombe,-33.864909999999995,151.04789,Arum Florist Lidcombe,-33.86442163220263,151.04343688740155,Café
Lidcombe,-33.864909999999995,151.04789,Cafe The Jabez,-33.8637,151.043807,Café
Lidcombe,-33.864909999999995,151.04789,Lloyd's Bistro,-33.8622,151.04404,Bistro
Lidcombe,-33.864909999999995,151.04789,JJ's Coffee House,-33.86275,151.04428,Coffee Shop
Lidcombe,-33.864909999999995,151.04789,Speedy Bean,-33.861820406337145,151.04490379784275,Café
Lidcombe,-33.864909999999995,151.04789,Vincent's Noodle House,-33.86215686336543,151.04369553913648,Vietnamese Restaurant
Lidcombe,-33.864909999999995,151.04789,Toad Restaurant,-33.86117,151.04483,Korean Restaurant
Lidcombe,-33.864909999999995,151.04789,Crispy Cluckers,-33.86409,151.04352,Fried Chicken Joint
Berala,-33.87461,151.03345,Berala Kebab House and Charcoal Chicken,-33.871025,151.03322,Kebab Restaurant
Berala,-33.87461,151.03345,Pho Xe Lua,-33.87254517084873,151.02990557864706,Vietnamese Restaurant
Berala,-33.87461,151.03345,Gloria Jean's Coffees,-33.871319,151.032582,Coffee Shop
Berala,-33.87461,151.03345,Tea Mates,-33.871487,151.03192,Bubble Tea Shop
Berala,-33.87461,151.03345,Berala Fish N Chips,-33.87215682110109,151.03075267205904,Fish & Chips Shop
Berala,-33.87461,151.03345,Gourmet Noodle House,-33.8724571365926,151.0300796872558,Asian Restaurant
Berala,-33.87461,151.03345,Berala Pizza,-33.87169270846678,151.03557948753019,Pizza Place
Berala,-33.87461,151.03345,Ollegil,-33.87134821887707,151.03571025141187,Korean Restaurant
Berala,-33.87461,151.03345,Pure Thai,-33.8713,151.03153,Thai Restaurant
Berala,-33.87461,151.03345,Berela Seafood,-33.872237,151.030848,Fish & Chips Shop
Berala,-33.87461,151.03345,Baklava King,-33.8724300120698,151.03290738025115,Café
Berala,-33.87461,151.03345,Ziyafet Restaurant,-33.87114389493871,151.03236727907105,Middle Eastern Restaurant
Berala,-33.87461,151.03345,Berala Deli: Cafe & Take Away,-33.87183628980927,151.0320034224977,Café
Berala,-33.87461,151.03345,Fresh Aroma Cafe,-33.875679,151.025369,Café
Berala,-33.87461,151.03345,Eden's Cafe,-33.86933898925781,151.03440856933594,Café
Berala,-33.87461,151.03345,Wonderful Noodle Bar & Restaurant,-33.871603,151.031465,Chinese Restaurant
Berala,-33.87461,151.03345,Golden Lea Bakery,-33.871799,151.031969,Bakery
Berala,-33.87461,151.03345,Sapphire Espresso Bar,-33.871405467919026,151.03254920767887,Coffee Shop
Berala,-33.87461,151.03345,The Cheesecake Shop,-33.87504326166104,151.02435126241005,Dessert Shop
Berala,-33.87461,151.03345,Regents Corner,-33.879276275634766,151.02706909179688,Kebab Restaurant
Berala,-33.87461,151.03345,Eurotaste's Grill,-33.880842630951804,151.03448789770144,Restaurant
Berala,-33.87461,151.03345,Berala Seafood - The Specialists,-33.87224671528531,151.0309061727044,Snack Place
Berala,-33.87461,151.03345,Berala Meat and Chicken Shop,-33.871937,151.03197,Fried Chicken Joint
Auburn,-33.85787,151.02827,Ottoman Haus Cafe,-33.854036,151.032217,Café
Auburn,-33.85787,151.02827,Student Biryani,-33.85258,151.03299,Pakistani Restaurant
Auburn,-33.85787,151.02827,Khaybar رسورانت خیبر,-33.853367538932844,151.0325751453638,Afghan Restaurant
Auburn,-33.85787,151.02827,Flafel jamal,-33.8552,151.032,Middle Eastern Restaurant
Auburn,-33.85787,151.02827,Sibel’s Cafe,-33.852202,151.033181,Café
Auburn,-33.85787,151.02827,Chilli Chilli Bang Bang Thai Cuisine,-33.852281,151.033664,Thai Restaurant
Auburn,-33.85787,151.02827,Al Khaleej مطعم الخلیج,-33.85251051044656,151.0322391986847,Iraqi Restaurant
Auburn,-33.85787,151.02827,Desi Hutt,-33.856182787341844,151.0370292671826,Indian Restaurant
Auburn,-33.85787,151.02827,New Chiu Kee Chinese Restaurant,-33.860327,151.0366,Chinese Restaurant
Auburn,-33.85787,151.02827,yasemin,-33.852388,151.033441,Turkish Restaurant
Auburn,-33.85787,151.02827,Abo Ali Restaurant,-33.852766,151.032296,Turkish Restaurant
Auburn,-33.85787,151.02827,Cook & Co.,-33.853306925807985,151.032822297061,Pizza Place
Auburn,-33.85787,151.02827,Ciz Biz Mangal,-33.852298736572266,151.03121948242188,Turkish Restaurant
Auburn,-33.85787,151.02827,manoush,-33.85297750982435,151.0327766187397,Bakery
Auburn,-33.85787,151.02827,Farouk El Bahsa Pastries,-33.85236918926239,151.0325449705124,Middle Eastern Restaurant
Auburn,-33.85787,151.02827,AJ's lounge,-33.853047169319055,151.0324639286173,Restaurant
Auburn,-33.85787,151.02827,Zouki Cafe Auburn,-33.864245402231354,151.02766563589097,Café
Auburn,-33.85787,151.02827,Utuonga,-33.852563,151.033384,Café
Auburn,-33.85787,151.02827,Domino's Pizza,-33.854065370168435,151.03232179695254,Pizza Place
Auburn,-33.85787,151.02827,Pizza Hut,-33.85401296556732,151.03239570540188,Pizza Place
Auburn,-33.85787,151.02827,Menzil bakery,-33.852488153513804,151.03260037513837,Bakery
Auburn,-33.85787,151.02827,Pak-Afghan Restaurant,-33.85246,151.03225,Pakistani Restaurant
Auburn,-33.85787,151.02827,dougies grill,-33.85368519024983,151.03232179695254,Burger Joint
Auburn,-33.85787,151.02827,Gada's Big Bite,-33.85277535803589,151.03239570540188,Middle Eastern Restaurant
Auburn,-33.85787,151.02827,Fifty Eight,-33.853031,151.032538,Middle Eastern Restaurant
Auburn,-33.85787,151.02827,Donisl,-33.85188,151.03249,Pakistani Restaurant
Auburn,-33.85787,151.02827,Impress,-33.852165403136475,151.03345362348017,Café
Auburn,-33.85787,151.02827,Demochi Donut,-33.85839,151.01947,Donut Shop
Auburn,-33.85787,151.02827,Sheeshe and Man'oushe,-33.85301,151.03289,Café
Auburn,-33.85787,151.02827,Mado Cafe,-33.85247999122496,151.03254166853495,Café
Auburn,-33.85787,151.02827,Michaels Patissarie Auburn,-33.853087,151.033376,Bakery
Auburn,-33.85787,151.02827,Old Skool Cafe,-33.852419,151.033479,Café
Sydney Olympic Park,-33.83935,151.06654,Dairy Farmers Milking Barn,-33.84309614424637,151.06389528724134,Ice Cream Shop
Sydney Olympic Park,-33.83935,151.06654,Eora Cafe,-33.845755384634195,151.07131624622454,Café
Sydney Olympic Park,-33.83935,151.06654,P'Nut Street Noodles (Wok On Inn),-33.847588,151.0675,Thai Restaurant
Sydney Olympic Park,-33.83935,151.06654,VN Fresh,-33.84605531845176,151.070566202995,Vietnamese Restaurant
Sydney Olympic Park,-33.83935,151.06654,Sydney Royal Deli at the Easter Show,-33.84504135759562,151.06853485107422,Deli / Bodega
Sydney Olympic Park,-33.83935,151.06654,span thai,-33.846015,151.066299,Paella Restaurant
Sydney Olympic Park,-33.83935,151.06654,Sydney Royal Grill,-33.845024,151.068055,Australian Restaurant
Sydney Olympic Park,-33.83935,151.06654,Kebabish,-33.8442,151.068475,Turkish Restaurant
Sydney Olympic Park,-33.83935,151.06654,Flying Sushi,-33.84611025769967,151.07093523816536,Sushi Restaurant
Sydney Olympic Park,-33.83935,151.06654,RAS Members Dining Room,-33.84293838256179,151.06613159179688,Australian Restaurant
Sydney Olympic Park,-33.83935,151.06654,PJ's All Day Diner,-33.83925591049878,151.05738369680384,Buffet
Sydney Olympic Park,-33.83935,151.06654,Noodle Box,-33.844416,151.066882,Noodle House
Sydney Olympic Park,-33.83935,151.06654,Flower & Garden Café,-33.84456171491038,151.06887098686232,Café
Sydney Olympic Park,-33.83935,151.06654,Heritage Cafe,-33.845096,151.067455,Café
Sydney Olympic Park,-33.83935,151.06654,GG's Espresso Olympic Park,-33.846587691488075,151.07235289843265,Café
Sydney Olympic Park,-33.83935,151.06654,Kokoro Sushi Bar,-33.8457927064134,151.07118829567193,Sushi Restaurant
Sydney Olympic Park,-33.83935,151.06654,Skoda Stadium Mess,-33.845077,151.069007,Australian Restaurant
Sydney Olympic Park,-33.83935,151.06654,Arena View at Jamison,-33.8437992942223,151.06737541696378,Australian Restaurant
Sydney Olympic Park,-33.83935,151.06654,Coon Toastie Stand,-33.84658,151.068117,Mac & Cheese Joint
Sydney Olympic Park,-33.83935,151.06654,Maharaja's Indian Cuisine,-33.846164111208004,151.07218265533444,Indian Restaurant
Sydney Olympic Park,-33.83935,151.06654,Emmy's Turkish Gözlemes,-33.844289,151.067792,Turkish Restaurant
Sydney Olympic Park,-33.83935,151.06654,Wok On Inn SOP,-33.84758447069387,151.0674992876419,Asian Restaurant
Sydney Olympic Park,-33.83935,151.06654,Conservatorium,-33.8459,151.06977,Café
Sydney Olympic Park,-33.83935,151.06654,The Coffee Club,-33.84581093707006,151.07166882167857,Café
Sydney Olympic Park,-33.83935,151.06654,Lotus Story,-33.846117008671094,151.0712619996486,Vietnamese Restaurant
Sydney Olympic Park,-33.83935,151.06654,Trev's Tantalisingly Tasty Treats,-33.839062,151.057924,Food Stand
Sydney Olympic Park,-33.83935,151.06654,Bella Panini Bar,-33.845945633332214,151.07059703260012,Café
Sydney Olympic Park,-33.83935,151.06654,The Edge Food Truck Feedlot,-33.844273903707965,151.0701277316353,Food Truck
Sydney Olympic Park,-33.83935,151.06654,Tsuru,-33.84660855942577,151.0654533748932,Food Truck
Sydney Olympic Park,-33.83935,151.06654,B Jolly Bakery,-33.846483167635846,151.0722659270943,Bakery
Sydney Olympic Park,-33.83935,151.06654,Grainge Black Angus Steakhouse,-33.84389301679651,151.06174583432121,Steakhouse
Sydney Olympic Park,-33.83935,151.06654,Boulevard Brasserie & Bar,-33.84780062883349,151.06721309193117,Restaurant
Sydney Olympic Park,-33.83935,151.06654,CWA Tea Room,-33.84536602176632,151.0692633630982,Café
Sydney Olympic Park,-33.83935,151.06654,Arizona Steakhouse & Saloon,-33.843298,151.065809,Steakhouse
Silverwater,-33.834140000000005,151.04521,Odyssey Express,-33.83389,151.04663,Fast Food Restaurant
Silverwater,-33.834140000000005,151.04521,Se Jong Korean Restaurant,-33.837144,151.039178,Korean Restaurant
Silverwater,-33.834140000000005,151.04521,Noodle Bar,-33.83389,151.04663,Asian Restaurant
Silverwater,-33.834140000000005,151.04521,Lunchbox In The Park,-33.83192798222446,151.05197700286303,Café
Silverwater,-33.834140000000005,151.04521,Yummy Rolls,-33.838247,151.039249,Vietnamese Restaurant
Silverwater,-33.834140000000005,151.04521,Js restaurant,-33.83638427121041,151.04195861962194,Italian Restaurant
Silverwater,-33.834140000000005,151.04521,Blue Fin,-33.83951950073242,151.04641723632812,Japanese Restaurant
Silverwater,-33.834140000000005,151.04521,Mekhael's Gourmet,-33.83839088347354,151.04699047345812,Fast Food Restaurant
Silverwater,-33.834140000000005,151.04521,Okami,-33.839632,151.041388,Japanese Restaurant
Silverwater,-33.834140000000005,151.04521,Subway,-33.8342676463782,151.0482136675605,Sandwich Place
Silverwater,-33.834140000000005,151.04521,Oporto,-33.831825,151.048852,Fast Food Restaurant
Silverwater,-33.834140000000005,151.04521,Silverwater Snackbar,-33.83493,151.05073,Snack Place
Silverwater,-33.834140000000005,151.04521,The Bakery & Co,-33.8379,151.04764,Café
Silverwater,-33.834140000000005,151.04521,Annabelle's Cafe,-33.840410408638846,151.04882131281727,Café
Silverwater,-33.834140000000005,151.04521,Millenium Court Cafe,-33.83292340416279,151.0403268558115,Café
Silverwater,-33.834140000000005,151.04521,Paneri Lunch Shop,-33.835898078956454,151.03666539963965,Sandwich Place
Silverwater,-33.834140000000005,151.04521,King Of Kebabs,-33.84183559302977,151.04472754042726,Pizza Place
Silverwater,-33.834140000000005,151.04521,Andiamo Trattoria,-33.831157703180814,151.05279010097897,Italian Restaurant
Silverwater,-33.834140000000005,151.04521,Caffe Milano,-33.83659769394401,151.04441482615158,Café
Silverwater,-33.834140000000005,151.04521,Silver Cafe,-33.8396587357147,151.04151306636936,Café
Silverwater,-33.834140000000005,151.04521,Tripoli,-33.838706,151.039638,Lebanese Restaurant
Silverwater,-33.834140000000005,151.04521,The Newington Cafe,-33.83525962568501,151.05187465515064,Café
Silverwater,-33.834140000000005,151.04521,Blue Spoon Cafe and Takeaway,-33.832809,151.040038,Café
Silverwater,-33.834140000000005,151.04521,Derby Street Cafe,-33.83645,151.04385191,Café
Silverwater,-33.834140000000005,151.04521,Vittoria Coffee,-33.83486461632104,151.05048894882202,Café
Silverwater,-33.834140000000005,151.04521,Terminal 8 Cafe,-33.83815693054841,151.0402241604617,Café
Silverwater,-33.834140000000005,151.04521,Willies Cafe,-33.835799002425205,151.05244325440788,Café
Silverwater,-33.834140000000005,151.04521,Landmark Cafe,-33.838156498811315,151.04022897506403,Café
Regents Park,-33.88245,151.02748,Al Tazah,-33.88369,151.02539,Lebanese Restaurant
Regents Park,-33.88245,151.02748,Subway,-33.88401,151.02515,Sandwich Place
Regents Park,-33.88245,151.02748,Sushi Café,-33.883734,151.023285,Japanese Restaurant
Regents Park,-33.88245,151.02748,Suhhtan Pizza Bakery,-33.88367060279956,151.0246866760457,Middle Eastern Restaurant
Regents Park,-33.88245,151.02748,Lucky Hot Bread,-33.88414,151.02611,Bakery
Regents Park,-33.88245,151.02748,Liza's Woodfired Pizza,-33.88187176794002,151.02625005429687,Italian Restaurant
Regents Park,-33.88245,151.02748,Steve's Take-Awat,-33.883816,151.026252,Burger Joint
Regents Park,-33.88245,151.02748,Smoko,-33.876296,151.023552,Café
Regents Park,-33.88245,151.02748,Green Mango Vietnamese Restaurant,-33.88371986441802,151.02393565533697,Vietnamese Restaurant
